SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,id_modified
360499,0,Cash loans,M,Y,N,0,315000.0,1057500.0,28026.0,1057500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-16555,-3024,-5034.0,-107,5.0,1,1,0,1,0,0,Drivers,2.0,1,1,WEDNESDAY,14,0,0,0,1,1,1,Medicine,,0.7531602191317484,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,0.0,-41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,2153290,Cash loans,14369.175,103500.0,125905.5,0.0,103500.0,SATURDAY,10,Y,1,0.0,,,XNA,Approved,-1770,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1740.0,-1410.0,-1530.0,-1524.0,1.0,
321254,0,Cash loans,F,N,N,0,157500.0,284400.0,15880.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0196889999999999,-23825,365243,-9688.0,-4461,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.3087601271560167,0.7180328113294772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1930401,Cash loans,,0.0,0.0,,,TUESDAY,8,Y,1,,,,XNA,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,,
196318,0,Cash loans,M,Y,Y,0,135000.0,1042560.0,34456.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-18802,-1659,-8839.0,-2330,8.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.5774212645737314,0.7134350647213624,0.8182475079127519,0.2062,0.0,0.9876,0.83,,0.2,0.1724,0.375,0.4167,0.1144,0.1681,0.2136,0.0,0.0,0.2101,0.0,0.9876,0.8367,,0.2014,0.1724,0.375,0.4167,0.117,0.1837,0.2225,0.0,0.0,0.2082,0.0,0.9876,0.8323,,0.2,0.1724,0.375,0.4167,0.1164,0.171,0.2174,0.0,0.0,reg oper account,block of flats,0.1924,Panel,No,2.0,0.0,2.0,0.0,-674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2755296,Consumer loans,5132.43,27787.5,29254.5,0.0,27787.5,SUNDAY,16,Y,1,0.0,,,XAP,Approved,-435,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1730,Consumer electronics,6.0,low_action,POS household without interest,365243.0,-404.0,-254.0,-284.0,-274.0,0.0,
343774,0,Cash loans,M,N,Y,0,135000.0,526491.0,24525.0,454500.0,Family,Working,Higher education,Single / not married,House / apartment,0.00733,-12761,-4410,-6454.0,-4185,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.5594771848061512,0.6435796981272465,0.7662336700704004,0.0392,0.0301,0.9737,,,0.0,0.069,0.1667,,0.0,,0.0312,,0.0052,0.0399,0.0312,0.9737,,,0.0,0.069,0.1667,,0.0,,0.0326,,0.0055,0.0396,0.0301,0.9737,,,0.0,0.069,0.1667,,0.0,,0.0318,,0.0053,,block of flats,0.0394,"Stone, brick",No,0.0,0.0,0.0,0.0,-1846.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1681438,Consumer loans,11472.3,109791.0,111852.0,10980.0,109791.0,WEDNESDAY,18,Y,1,0.0973542577000959,,,XAP,Approved,-2169,Cash through the bank,XAP,Other_B,New,Audio/Video,POS,XNA,Country-wide,402,Consumer electronics,16.0,high,POS household with interest,365243.0,-2138.0,-1688.0,-1898.0,-1892.0,0.0,
270129,0,Cash loans,M,N,N,0,157500.0,545040.0,25407.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-17980,365243,-7592.0,-1518,,1,0,0,1,1,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.4182355799080045,0.5927282185854833,0.6006575372857061,0.1237,0.0,0.9747,,,0.0,0.2069,0.1667,,0.1016,,0.0959,,0.0,0.1261,0.0,0.9747,,,0.0,0.2069,0.1667,,0.1039,,0.0999,,0.0,0.1249,0.0,0.9747,,,0.0,0.2069,0.1667,,0.1033,,0.0976,,0.0,,block of flats,0.0811,"Stone, brick",No,0.0,0.0,0.0,0.0,-744.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1912260,Cash loans,32403.105,675000.0,767664.0,,675000.0,SATURDAY,18,Y,1,,,,XNA,Refused,-744,Cash through the bank,LIMIT,Unaccompanied,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,,
374857,0,Cash loans,F,Y,Y,1,108000.0,512446.5,34375.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15440,-382,-372.0,-3652,7.0,1,1,0,1,0,0,Accountants,3.0,2,2,SATURDAY,10,0,0,0,0,0,0,Medicine,0.6241447592434098,0.5299627959490466,0.4866531565147181,0.0577,,0.9791,,,0.0,0.1379,0.1667,,0.0723,,0.0362,,0.0995,0.0588,,0.9791,,,0.0,0.1379,0.1667,,0.0739,,0.0377,,0.1053,0.0583,,0.9791,,,0.0,0.1379,0.1667,,0.0735,,0.0368,,0.1016,,block of flats,0.0539,Mixed,No,6.0,0.0,6.0,0.0,-56.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,2013215,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-56,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
188930,0,Cash loans,F,N,Y,0,139500.0,1303812.0,38250.0,1138500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-20612,-3097,-9347.0,-3904,,1,1,0,1,0,0,Waiters/barmen staff,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,Medicine,0.789927479854073,0.5261916516652058,0.4400578303966329,0.1567,0.0664,0.9781,0.7008,0.0355,0.0,0.1034,0.1667,0.0417,0.0264,0.1278,0.0589,0.0,0.0,0.1597,0.0689,0.9782,0.7125,0.0358,0.0,0.1034,0.1667,0.0417,0.027,0.1396,0.0614,0.0,0.0,0.1582,0.0664,0.9781,0.7048,0.0357,0.0,0.1034,0.1667,0.0417,0.0269,0.13,0.06,0.0,0.0,reg oper account,block of flats,0.0658,"Stone, brick",No,0.0,0.0,0.0,0.0,-1353.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,2347413,Cash loans,9192.69,108000.0,118692.0,,108000.0,SATURDAY,7,Y,1,,,,XNA,Approved,-364,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-334.0,176.0,-124.0,-118.0,1.0,
297977,0,Cash loans,M,N,N,0,81000.0,754740.0,24345.0,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-22747,365243,-303.0,-4080,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,,0.7362525513221548,0.3723336657058204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,0.0,-1554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2776084,Revolving loans,6750.0,0.0,135000.0,,,TUESDAY,11,Y,1,,,,XAP,Approved,-1171,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-1169.0,-1115.0,365243.0,-293.0,365243.0,0.0,
287420,1,Cash loans,M,Y,Y,0,157500.0,331834.5,20182.5,252000.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.020713,-15940,-751,-6632.0,-4412,17.0,1,1,0,1,0,0,Drivers,2.0,3,3,THURSDAY,6,0,0,0,0,1,1,Other,,0.4951856973023813,0.4902575124990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1229888,Consumer loans,13118.265,102555.0,117652.5,0.0,102555.0,TUESDAY,10,Y,1,0.0,,,XAP,Approved,-1192,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,157,Consumer electronics,12.0,high,POS household with interest,365243.0,-1161.0,-831.0,-1071.0,-1068.0,0.0,
270677,0,Cash loans,F,N,Y,0,135000.0,239850.0,23494.5,225000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329,-24765,365243,-11851.0,-3961,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.6246995880050841,0.7252764347002191,0.1485,0.0919,0.9826,0.762,0.0661,0.16,0.1379,0.3333,0.375,0.1077,0.121,0.1514,0.0,0.0,0.1513,0.0953,0.9826,0.7713,0.0667,0.1611,0.1379,0.3333,0.375,0.1101,0.1322,0.1578,0.0,0.0,0.1499,0.0919,0.9826,0.7652,0.0665,0.16,0.1379,0.3333,0.375,0.1095,0.1231,0.1541,0.0,0.0,reg oper account,block of flats,0.171,Panel,No,0.0,0.0,0.0,0.0,-522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,1044318,Cash loans,14020.515,76500.0,79024.5,,76500.0,FRIDAY,8,Y,1,,,,XNA,Canceled,-187,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,,,,,,,
271769,0,Cash loans,F,N,N,0,135000.0,157500.0,6669.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-23279,365243,-2645.0,-4582,,1,0,0,1,1,0,,1.0,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,0.8596562968949258,0.4828043473694354,0.6212263380626669,0.066,,0.9771,,,0.0,0.1379,0.1667,,,,0.057,,,0.0672,,0.9772,,,0.0,0.1379,0.1667,,,,0.0594,,,0.0666,,0.9771,,,0.0,0.1379,0.1667,,,,0.058,,,,block of flats,0.0855,Mixed,No,2.0,0.0,2.0,0.0,-1986.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2149826,Cash loans,21919.5,225000.0,225000.0,,225000.0,SUNDAY,13,Y,1,,,,XNA,Approved,-148,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-118.0,212.0,365243.0,365243.0,0.0,
453464,0,Cash loans,F,N,Y,1,180000.0,544491.0,17563.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.072508,-14183,-1803,-8288.0,-4737,,1,1,1,1,1,0,Medicine staff,2.0,1,1,THURSDAY,17,0,0,0,0,0,0,Medicine,0.6091638731597889,0.7451515557105063,0.3360615207658242,0.3918,0.2302,0.9836,0.7756,0.1535,0.64,0.2759,0.4583,0.0417,0.0375,0.3177,0.4421,0.0077,0.0023,0.3992,0.2389,0.9836,0.7844,0.1549,0.6445,0.2759,0.4583,0.0417,0.0383,0.3471,0.4607,0.0078,0.0025,0.3955,0.2302,0.9836,0.7786,0.1545,0.64,0.2759,0.4583,0.0417,0.0381,0.3232,0.4501,0.0078,0.0024,reg oper account,block of flats,0.3483,Panel,No,0.0,0.0,0.0,0.0,-748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,6.0,1452362,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-21,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
449037,0,Cash loans,F,N,N,0,157500.0,808650.0,23773.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.020713,-13482,-1236,-2314.0,-3974,,1,1,1,1,1,0,,1.0,3,3,FRIDAY,13,0,0,0,0,0,0,Medicine,0.4210255763032592,0.4446369565438945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1763.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1716294,Consumer loans,3737.25,18090.0,19219.5,1809.0,18090.0,FRIDAY,8,Y,1,0.0936902515417387,,,XAP,Approved,-648,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,44,Connectivity,6.0,high,POS mobile with interest,365243.0,-617.0,-467.0,-467.0,-457.0,0.0,
116026,0,Cash loans,F,Y,Y,0,315000.0,239850.0,23494.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-24543,-5186,-212.0,-1597,5.0,1,1,0,1,0,0,,2.0,1,1,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6604367796102414,0.4830501881366946,0.1577,0.0989,0.998,,,0.16,0.1379,0.375,,0.0,,0.1768,,0.1161,0.1607,0.1026,0.998,,,0.1611,0.1379,0.375,,0.0,,0.1842,,0.1229,0.1593,0.0989,0.998,,,0.16,0.1379,0.375,,0.0,,0.18,,0.1186,,block of flats,0.1873,"Stone, brick",No,1.0,1.0,1.0,1.0,-511.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1151411,Consumer loans,17359.245,173610.0,156249.0,17361.0,173610.0,WEDNESDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-2528,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,157,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2489.0,-2219.0,-2219.0,-2216.0,0.0,
343273,0,Cash loans,F,N,Y,0,184500.0,254700.0,27558.0,225000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.01885,-15685,-330,-2485.0,-3929,,1,1,0,1,0,0,Security staff,2.0,2,2,SATURDAY,13,0,1,1,0,1,1,Security,0.4743840530182728,0.598742444763348,0.7610263695502636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1020829,Consumer loans,7587.135,42075.0,39744.0,4207.5,42075.0,MONDAY,11,Y,1,0.1042592402989659,,,XAP,Approved,-1587,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,11,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1556.0,-1406.0,-1406.0,-1399.0,0.0,
328518,0,Cash loans,M,Y,N,0,180000.0,1288350.0,37669.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-14527,-3183,-8495.0,-2457,11.0,1,1,1,1,1,0,Managers,2.0,2,2,THURSDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.1400246563173079,0.6266969252027663,0.7662336700704004,0.0082,0.0,0.9712,,,0.0,0.069,0.0417,,0.0,,0.0091,,0.0,0.0084,0.0,0.9712,,,0.0,0.069,0.0417,,0.0,,0.0095,,0.0,0.0083,0.0,0.9712,,,0.0,0.069,0.0417,,0.0,,0.0092,,0.0,,block of flats,0.0129,Block,No,0.0,0.0,0.0,0.0,-1576.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2078533,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-8,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
381041,0,Cash loans,F,N,Y,0,47250.0,253737.0,13392.0,229500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006207,-23494,365243,-3644.0,-3957,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.544716103995028,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,2770876,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-117,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
111505,0,Cash loans,M,N,Y,0,180000.0,394303.5,31743.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.0088659999999999,-17965,-218,-9548.0,-1524,,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,10,0,0,0,0,1,1,Industry: type 7,,0.4328501282641809,0.3706496323299817,0.0155,0.0,0.9801,0.728,0.0062,0.0,0.0345,0.1667,0.2083,0.0043,0.0126,0.0128,0.0,0.0079,0.0158,0.0,0.9801,0.7387,0.0062,0.0,0.0345,0.1667,0.2083,0.0044,0.0138,0.0133,0.0,0.0084,0.0156,0.0,0.9801,0.7316,0.0062,0.0,0.0345,0.1667,0.2083,0.0044,0.0128,0.013,0.0,0.0081,org spec account,block of flats,0.0118,"Stone, brick",No,0.0,0.0,0.0,0.0,-1939.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1461264,Consumer loans,3334.59,22455.0,16483.5,6750.0,22455.0,TUESDAY,18,Y,1,0.3164122339020654,,,XAP,Approved,-1939,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Regional / Local,25,Connectivity,6.0,high,POS mobile with interest,365243.0,-1906.0,-1756.0,-1756.0,-1752.0,0.0,
127393,0,Cash loans,M,Y,Y,2,315000.0,348264.0,25339.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0228,-13920,-3540,-2828.0,-4720,12.0,1,1,1,1,1,0,Laborers,4.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Construction,,0.3137808912228153,0.2721336844147212,0.2381,0.2209,0.9876,0.83,0.2013,0.32,0.2759,0.3333,0.375,0.1921,0.1858,0.2806,0.0386,0.2636,0.2426,0.2292,0.9876,0.8367,0.2031,0.3222,0.2759,0.3333,0.375,0.1964,0.2029,0.2924,0.0389,0.2791,0.2405,0.2209,0.9876,0.8323,0.2025,0.32,0.2759,0.3333,0.375,0.1954,0.189,0.2857,0.0388,0.2692,reg oper account,block of flats,0.3881,Panel,No,6.0,0.0,6.0,0.0,-2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1552992,Consumer loans,14883.93,160560.0,144504.0,16056.0,160560.0,WEDNESDAY,14,Y,1,0.1089090909090909,,,XAP,Refused,-2268,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,-1,Consumer electronics,12.0,middle,POS household with interest,,,,,,,
187700,0,Cash loans,M,N,N,0,180000.0,1078200.0,34780.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-11568,-1318,-208.0,-3404,,1,1,1,1,0,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Other,,0.6405543357948793,0.1437580534911652,0.1392,0.1694,0.9861,,,0.0,0.3103,0.1667,,0.1057,,0.0735,,0.0511,0.1418,0.1758,0.9861,,,0.0,0.3103,0.1667,,0.1081,,0.0766,,0.0541,0.1405,0.1694,0.9861,,,0.0,0.3103,0.1667,,0.1075,,0.0748,,0.0522,,block of flats,0.0968,"Stone, brick",No,2.0,0.0,2.0,0.0,-1571.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1609828,Consumer loans,9333.045,69840.0,76752.0,0.0,69840.0,SUNDAY,12,Y,1,0.0,,,XAP,Refused,-1974,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Stone,35,Consumer electronics,12.0,high,POS household with interest,,,,,,,
308745,0,Cash loans,F,N,Y,0,144000.0,640764.0,23670.0,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010147,-20648,-3437,-3284.0,-3248,,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Medicine,,0.4671549396911866,0.7091891096653581,0.066,0.0773,0.9896,0.8572,0.0298,0.0,0.1034,0.125,0.1667,0.054,0.0538,0.0638,0.0,0.0,0.0672,0.0802,0.9896,0.8628,0.0301,0.0,0.1034,0.125,0.1667,0.0552,0.0588,0.0665,0.0,0.0,0.0666,0.0773,0.9896,0.8591,0.03,0.0,0.1034,0.125,0.1667,0.0549,0.0547,0.065,0.0,0.0,reg oper spec account,block of flats,0.0666,"Stone, brick",No,11.0,4.0,11.0,4.0,-1186.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,5.0,1277054,Cash loans,16284.78,229500.0,248130.0,,229500.0,THURSDAY,9,Y,1,,,,XNA,Approved,-140,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-110.0,400.0,365243.0,365243.0,1.0,
